,epoch,train_err,train_acc,valid_err,valid_acc
0,0,2.1977025628089906,0.12756410646252334,2.166073976418911,0.16923077270770684
1,1,2.1541441142559052,0.18141026310622693,2.1314176351596146,0.2589743637885803
2,2,2.117302542924881,0.2262820592150092,2.0893841829055395,0.31025641717207736
3,3,2.06975836455822,0.2942307788878679,2.0335630789781227,0.3564102634405478
4,4,2.006038987636566,0.3525641165673733,1.9598464140525231,0.3923076996818567
5,5,1.9218462318181992,0.38910257928073405,1.864571302365034,0.42307693014542264
6,6,1.816714310646057,0.41474360823631284,1.748438651745136,0.4461538564318266
7,7,1.6940003842115403,0.45128207057714465,1.6178267949666731,0.4564102651217045
8,8,1.5647942215204238,0.45833335295319555,1.4891595779321132,0.4794871925543516
9,9,1.4457951992750169,0.4794871978461742,1.3766169211803339,0.48717949940608096
10,10,1.3480015814304351,0.5019230999052524,1.2858503995797572,0.48974360067110795
11,11,1.26775623857975,0.5211538687348366,1.2104915059529817,0.5076923217528906
12,12,1.2011250466108323,0.5365384846925736,1.1455121987905257,0.5128205279127146
13,13,1.1433075368404388,0.5634615615010261,1.0928517396633441,0.5230769392771598
14,14,1.091838201880455,0.5756410486996174,1.047471909950941,0.5307692457468082
15,15,1.0416021794080734,0.596794892847538,1.012944174118531,0.5358974490410242
16,16,0.9962165519595146,0.6083333551883697,0.981241259819422,0.5641025809141306
17,17,0.9538159012794495,0.6179487399756909,0.9524432329031137,0.5743589882667248
18,18,0.9103474214673042,0.6333333536982536,0.9335095439201746,0.5923077066739401
19,19,0.8708518996834755,0.6442307904362679,0.9134094501153017,0.5974359122606424
20,20,0.8314766854047775,0.6641025841236115,0.8803261442062182,0.6128205297849117
21,21,0.797292010486126,0.6782051473855972,0.8448799199018723,0.6435897640692883
22,22,0.7597501620650291,0.6910256586968899,0.8159435399067707,0.6512820713030987
23,23,0.722449105978012,0.7076923251152039,0.7815521710958236,0.661538479419855
24,24,0.688692869246006,0.7160256579518318,0.7525185690476344,0.6794871985912323
25,25,0.6709176503121853,0.7205128364264966,0.7224248823447105,0.6897436067079886
26,26,0.6277064695954323,0.7455128356814384,0.6843015650908152,0.7102564229415014
27,27,0.591782110184431,0.7596153989434242,0.649214275372334,0.7179487339961224
28,28,0.5649851858615875,0.7717948853969574,0.6198136928753976,0.7205128371715546
29,29,0.5412811726331711,0.7839743718504906,0.5959701713843223,0.7435897588729858
