,0,1,2,3,4
0,76.0,2.0,0.0,10.0,2.0
1,18.0,16.0,0.0,56.0,0.0
2,26.0,1.0,0.0,63.0,0.0
3,6.0,0.0,0.0,84.0,0.0
4,0.0,0.0,0.0,0.0,30.0
