,0,1,2,3,4,5,6,7,8
0,3.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0
1,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0
2,0.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0
3,0.0,0.0,0.0,47.0,0.0,3.0,0.0,0.0,0.0
4,0.0,0.0,0.0,37.0,3.0,9.0,1.0,0.0,0.0
5,0.0,0.0,0.0,12.0,3.0,34.0,0.0,0.0,1.0
6,0.0,0.0,0.0,6.0,0.0,0.0,33.0,0.0,1.0
7,0.0,0.0,0.0,1.0,0.0,1.0,27.0,2.0,9.0
8,0.0,0.0,12.0,0.0,0.0,1.0,2.0,1.0,24.0
