,0,1,2,3,4
0,88.0,1.0,0.0,1.0,0.0
1,3.0,85.0,1.0,1.0,0.0
2,12.0,43.0,34.0,1.0,0.0
3,40.0,3.0,29.0,18.0,0.0
4,1.0,1.0,0.0,0.0,28.0
