,0,1,2
0,44.37572965067065,0.000807513933034843,0.23076923630940607
1,0.11219279665437827,5.067518953481644,0.45128205800667787
2,0.0016723008821202185,1.1660543234426448,0.8923076849717361
3,85.00524196077656,21.917971160119386,0.23076923516316292
4,0.06689485425948193,0.6615248008045216,0.9461538394292196
5,2.5112233711677745,0.03775013734292983,0.23076923630940607
6,55.399223766979105,0.00016238054162262772,0.23076923516316292
7,10.621303216395903,16.153463391711618,0.23076923516316292
8,10.539305402132554,70.54186161001931,0.23076923516316292
9,0.002893139714998632,0.0001328762260738849,0.9128205134318426
10,0.1534357471148063,0.006007201355186548,0.9333333235520583
11,55.333489736063214,10.649115014498607,0.23076923516316292
12,0.14288521819835606,0.00015046755708448734,0.9307692257257608
13,0.00045137704128610245,23.079472397621704,0.8641025637968992
14,0.5377387637622809,0.00048299626120289717,0.8999999990830054
15,0.000110504236623502,0.002286517528111089,0.7410256495842567
16,0.009843972650305795,9.567471406109252,0.9179487151977344
17,0.0066913072566367705,0.8926480967294519,0.9256410231957068
18,0.2731208717734024,0.00730185140707795,0.9256410216673826
19,0.0003360366057924284,0.07314007044487815,0.8615384636781155
20,62.27902957694954,0.001341330474634093,0.23076923516316292
21,1.1578610466096355,0.1391727518945522,0.23076923630940607
22,18.622889697743734,0.031019144644549343,0.23076923516316292
23,0.13014119068359534,0.009977433569751408,0.9538461458988678
24,0.0110792360098436,0.0009815174654539897,0.9358974313124632
25,0.0012130910573908645,0.00031168670538276726,0.8794871767361959
26,13.820455153219347,0.009880634500610243,0.23076923516316292
27,0.0025940712779962795,61.61133066130054,0.9128205119035183
28,0.0013923536221438439,0.10214043494721346,0.8974358913226005
29,0.00894480209918568,2.563071936709203,0.9205128183731666
30,0.00019233189807378576,0.002448030120250189,0.7717948815761468
31,0.0018547210251676613,0.0005922307867075572,0.8974358928509247
32,0.005981399464683432,0.009110818978311636,0.9282051217861664
33,0.0011502251819137275,40.06263582731204,0.9102564056714376
34,0.5338536219746489,0.8015345477289003,0.5307692453647271
35,0.1519637634269933,0.028598010324033706,0.9564102521309485
36,2.9082118408802087,0.0015586319712243386,0.23076923516316292
37,0.012779055690624213,0.0007827890300843543,0.9282051233144907
38,0.0008663125828643795,0.0002538679992675389,0.8666666685006558
39,0.034857689774508684,40.68893951365239,0.715384630056528
40,14.915586082642115,22.103280807416095,0.23076923516316292
41,0.0006065418517271474,0.00029481304024355924,0.8948717927321409
42,13.991829447069914,0.19561496250888494,0.23076923516316292
43,10.147046290113128,0.0016172731469727298,0.23076923516316292
