,0,1,2,3,4,5,6,7,8
0,26.0,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
1,5.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,46.0,3.0,0.0,0.0,1.0,0.0
4,0.0,0.0,0.0,2.0,46.0,1.0,1.0,0.0,0.0
5,0.0,0.0,0.0,0.0,8.0,42.0,0.0,0.0,0.0
6,2.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,1.0
7,0.0,1.0,0.0,1.0,1.0,0.0,6.0,30.0,1.0
8,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,34.0
