,epoch,train_err,train_acc,valid_err,valid_acc
0,0,1.6835912324488163,0.48205129969865085,0.6771831512451172,0.6974359116493127
1,1,0.43380648251622916,0.8423077017068863,0.32483139634132385,0.8384615396841978
2,2,0.44916812805458906,0.8589743658900261,0.4144403338432312,0.8692307732044122
3,3,0.15945822056382894,0.9442307725548744,0.11651996523141861,0.9256410216673826
4,4,0.07087154402397573,0.9807692319154739,0.06824640184640884,0.938461537544544
5,5,0.03396205040626228,0.9935897439718246,0.03587770834565163,0.9538461474271921
6,6,0.02208377607166767,0.9987179487943649,0.02598133683204651,0.9487179426046518
7,7,0.023011077311821282,0.9974358975887299,0.03311283141374588,0.9435897393104358
8,8,0.01740288301371038,0.9987179487943649,0.01697090081870556,0.9538461489555163
9,9,0.014766734233126045,1.0,0.013696211390197277,0.951282045780084
10,10,0.013329660426825285,1.0,0.012747310101985931,0.951282045780084
11,11,0.012439759494736791,1.0,0.011981775984168053,0.9538461489555163
12,12,0.011699275881983339,1.0,0.011286335997283459,0.951282045780084
13,13,0.011022526933811606,1.0,0.010644247755408287,0.951282045780084
14,14,0.010398600017651916,1.0,0.010048829950392246,0.951282045780084
15,15,0.00982207276392728,1.0,0.009497343562543392,0.951282045780084
16,16,0.009288384602405131,1.0,0.008984415791928768,0.9538461489555163
17,17,0.008793615899048746,1.0,0.008508420549333096,0.9538461489555163
18,18,0.008334615174680949,1.0,0.008066180162131786,0.9538461489555163
19,19,0.007908498600590974,1.0,0.0076547726057469845,0.9538461489555163
20,20,0.007512174162548036,1.0,0.007271816022694111,0.9538461489555163
21,21,0.007143116975203157,1.0,0.006915147881954908,0.951282045780084
22,22,0.0067992279189638795,1.0,0.0065824538469314575,0.948717944132976
23,23,0.006478615244850517,1.0,0.006272160913795233,0.948717944132976
24,24,0.006179214548319578,1.0,0.005982184782624245,0.948717944132976
25,25,0.00589939127676189,1.0,0.005711033940315247,0.948717944132976
26,26,0.005637453589588404,1.0,0.005457019433379173,0.948717944132976
27,27,0.005391991953365505,1.0,0.005219681654125452,0.948717944132976
28,28,0.005162023869343102,1.0,0.004997553303837776,0.948717944132976
29,29,0.004946335672866553,1.0,0.00478946091607213,0.951282045780084
