,0,1,2,3,4
0,87.0,0.0,0.0,3.0,0.0
1,1.0,83.0,6.0,0.0,0.0
2,0.0,2.0,81.0,7.0,0.0
3,5.0,3.0,3.0,78.0,1.0
4,2.0,0.0,0.0,2.0,26.0
