,epoch,train_err,train_acc,valid_err,valid_acc
0,0,2.1556879222393035,0.16153846802189947,1.8803503115971882,0.27435898035764694
1,1,2.073156848549843,0.18782052048482,2.2126926000301657,0.11025641228143986
2,2,1.808447277545929,0.27435898426920174,2.202701281278561,0.19487179968601617
3,3,1.4786100849509238,0.4038461703807116,1.3925863687808697,0.5230769402323625
4,4,1.4049310386180878,0.4365384802222252,1.087106174383408,0.5461538625069153
5,5,1.1274496987462044,0.538461559638381,1.0134531137270806,0.5692307857366709
6,6,0.7717716917395592,0.6833333507180214,0.693545686892974,0.7282051459336892
7,7,0.6375739593058825,0.7448718100786209,0.5726331136165521,0.7794871941590921
8,8,0.41346311159431937,0.8294871896505356,0.4968560341841135,0.8153846248602256
9,9,0.4541219398379326,0.8320512920618057,0.42556832310480947,0.8564102557989267
10,10,0.4613814737647772,0.8256410352885724,0.7847372129177436,0.7512820622859857
11,11,0.2463217617943883,0.8948718011379242,0.41170658610570127,0.8589743574460348
12,12,0.18193787671625614,0.9217948764562607,0.418884825725586,0.8692307640344669
13,13,0.15725576207041742,0.928205132484436,0.3808935707291731,0.8897435863812765
14,14,0.155364648764953,0.9384615421295166,0.6108037496033387,0.833333337918306
15,15,0.26839888738468287,0.9115384668111801,0.38736369823798156,0.8512820494480622
16,16,0.15174233401194215,0.9339743629097939,0.34315085420623803,0.8871794816775199
17,17,0.10033024903386831,0.9557692334055901,0.34566909616860825,0.8974358928509247
18,18,0.09535961104556918,0.9660256430506706,0.38800754350347394,0.8820512768549796
19,19,0.5122644374612719,0.8250000085681677,0.7790352522562711,0.6948718130588531
20,20,0.4048129631206393,0.8570512905716896,0.37384493906910604,0.8820512783833039
21,21,0.12165079340338707,0.9576923102140427,0.5459617125109221,0.8384615427408463
22,22,0.10047167795710266,0.9615384638309479,0.39756395218846124,0.8794871736795474
23,23,0.07770248365122825,0.9730769246816635,0.4114594512069837,0.8769230720324394
24,24,0.07920754530932754,0.9762820526957512,0.3665025908476076,0.8871794847341684
25,25,0.11674121819669381,0.9602564126253128,0.42951005248305124,0.8717948687382233
26,26,0.08162255915813148,0.9717948734760284,0.3951916901203684,0.902564097673465
27,27,0.04110834927414544,0.9884615391492844,0.4529379047931005,0.8974358928509247
28,28,0.03381638078717515,0.9884615391492844,0.38681526084502155,0.8794871721512232
29,29,1.0718609167961404,0.6814102668315172,0.4637302679893298,0.8512820525047107
