,0,1,2,3,4,5,6,7,8
0,33.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1,8.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,1.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0
