,0,1,2,3,4,5,6,7,8
0,30.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
1,7.0,28.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2,3.0,2.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.0,0.0,0.0,45.0,4.0,0.0,0.0,1.0,0.0
4,0.0,0.0,0.0,2.0,46.0,2.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0
7,0.0,0.0,0.0,0.0,1.0,0.0,2.0,37.0,0.0
8,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,33.0
