,epoch,train_err,train_acc,valid_err,valid_acc
0,0,2.766078358888626,0.29358975440263746,2.6369175483018923,0.25641026137731016
1,1,2.541553294658661,0.45384617522358894,2.4484804899264603,0.47692308670435196
2,2,2.357485693693161,0.5371795110404491,2.2700145489130263,0.5384615514522944
3,3,2.181078541278839,0.5538461774587631,2.098961212696173,0.5589743722707797
4,4,2.012785130739212,0.5596154078841209,1.9366386914864564,0.5538461674482394
5,5,1.8538765400648116,0.5762820735573768,1.7836352800711608,0.5717948866196167
6,6,1.704816934466362,0.5974359191954136,1.6396975731238341,0.6179487361357763
7,7,1.5651205211877823,0.6679487362504005,1.5045360173934546,0.6769230969441242
8,8,1.4345150679349898,0.7205128371715546,1.3782403744184053,0.6948718138230152
9,9,1.3135180830955506,0.7448718100786209,1.2618794043858845,0.7179487347602844
10,10,1.2032509177923203,0.7685897573828697,1.1569455556380444,0.7461538605200939
11,11,1.1047753602266313,0.7884615510702133,1.0636893281569848,0.7923076978096595
12,12,1.0178565219044686,0.809615395963192,0.9813744746721708,0.8205128220411447
13,13,0.9414146095514297,0.8333333432674408,0.9090244204570086,0.8384615381558737
14,14,0.8741877943277359,0.8512820601463318,0.8452616945291177,0.8589743589743589
15,15,0.8148212879896164,0.863461546599865,0.7889394943530743,0.8692307686194395
16,16,0.7620720729231835,0.8756410330533981,0.7390087521993197,0.8820512768549796
17,17,0.7150312513113022,0.8852564170956612,0.6944334354156103,0.8871794801491958
18,18,0.6728755936026574,0.892307698726654,0.6545641796711164,0.8974358882659521
19,19,0.6348913684487343,0.8961538523435593,0.6187274058659872,0.9051281977922488
20,20,0.6005281522870064,0.8993589803576469,0.5863018456177834,0.907692300967681
21,21,0.5693323358893394,0.9044871851801872,0.5569343054905916,0.9128205057902213
22,22,0.5408595390617847,0.9076923131942749,0.530113085722312,0.9102564041431134
23,23,0.5147612944245339,0.9108974412083626,0.5055135572567965,0.9153846074373294
24,24,0.49071328043937684,0.9166666716337204,0.48286962585571486,0.9230769169636261
25,25,0.46849594488739965,0.9211538508534431,0.4619711010884016,0.9256410201390585
26,26,0.44791791290044786,0.9256410300731659,0.4426205265216338,0.9282051217861664
27,27,0.42877512350678443,0.9307692348957062,0.42478328408339083,0.933333328137031
28,28,0.4109704405069351,0.9320512861013412,0.4082949818708958,0.9410256361350035
29,29,0.3944295831024647,0.9378205165266991,0.39302646808135205,0.9435897393104358
