,0,1,2,3,4
0,90.0,0.0,0.0,0.0,0.0
1,74.0,8.0,0.0,8.0,0.0
2,89.0,0.0,0.0,1.0,0.0
3,90.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,30.0
