,0,1,2,3,4
0,0.0,0.0,0.0,90.0,0.0
1,0.0,84.0,1.0,5.0,0.0
2,0.0,28.0,27.0,35.0,0.0
3,0.0,0.0,0.0,89.0,1.0
4,0.0,0.0,0.0,0.0,30.0
