,0,1,2,3,4
0,90.0,0.0,0.0,0.0,0.0
1,0.0,81.0,9.0,0.0,0.0
2,0.0,0.0,90.0,0.0,0.0
3,6.0,0.0,5.0,79.0,0.0
4,0.0,0.0,0.0,0.0,30.0
