,0,1,2,3,4
0,83.0,0.0,0.0,7.0,0.0
1,0.0,82.0,8.0,0.0,0.0
2,0.0,4.0,72.0,14.0,0.0
3,9.0,0.0,16.0,65.0,0.0
4,0.0,0.0,0.0,0.0,30.0
