,0,1,2,3,4
0,84.0,0.0,0.0,6.0,0.0
1,0.0,84.0,6.0,0.0,0.0
2,0.0,2.0,75.0,13.0,0.0
3,2.0,0.0,14.0,74.0,0.0
4,0.0,0.0,0.0,0.0,30.0
