,0,1,2,3,4,5,6
0,0.0005684853715145523,0.004732156830150971,0.5182291666666666,0.7057291666666666,0.6432291666666666,0.6145833333333334,0.6640625
1,0.08693158516639574,4.208620534656067,0.125,0.125,0.125,0.125,0.125
2,0.00017738140570076137,0.13581125472393873,0.3802083333333333,0.46875,0.5078125,0.4791666666666667,0.3541666666666667
3,0.09183078884246998,9.440643982157653,0.125,0.125,0.125,0.125,0.125
4,0.005418341284754069,0.004923246812423409,0.2942708333333333,0.8489583333333334,0.8203125,0.5963541666666666,0.8098958333333334
5,81.5449108633344,1.2642170628567175,0.125,0.125,0.125,0.125,0.125
6,0.0030857685527330516,0.5830655407490438,0.8333333333333334,0.8359375,0.8125,0.8125,0.84375
7,0.023004703188653382,37.17443582905732,0.125,0.125,0.24479166666666666,0.18489583333333334,0.125
8,0.010617161939137233,17.819215337225383,0.125,0.19791666666666666,0.23697916666666666,0.2734375,0.265625
9,20.935539350722728,0.003007028853858307,0.125,0.125,0.125,0.125,0.125
10,0.00011067145840062586,0.22774478163083944,0.3515625,0.421875,0.3802083333333333,0.3385416666666667,0.3541666666666667
11,0.034565920578808834,0.00043677913515031974,0.125,0.125,0.125,0.125,0.125
12,0.0006327429685212596,0.4263532828222581,0.6380208333333334,0.7213541666666666,0.7109375,0.6145833333333334,0.71875
13,0.0559698076265344,0.0212887930362331,0.125,0.125,0.125,0.125,0.125
14,0.12700660748914952,2.713753814745551,0.125,0.125,0.125,0.125,0.125
15,0.001182172893255776,0.05252973940234132,0.7291666666666666,0.8046875,0.8229166666666666,0.7447916666666666,0.796875
16,0.16626719979757698,0.0005101363879237793,0.125,0.125,0.125,0.125,0.125
17,0.0025963626923753286,0.0054163089447960625,0.8203125,0.8229166666666666,0.8515625,0.8151041666666666,0.8828125
18,64.57150960877874,0.0006819254987948076,0.125,0.125,0.125,0.125,0.125
19,0.14412802393588237,2.891634414038838,0.125,0.125,0.125,0.125,0.125
20,6.725707276920547,0.10299553737227445,0.125,0.125,0.125,0.125,0.125
21,0.00456932389829124,0.043256333147854174,0.8229166666666666,0.84375,0.765625,0.5260416666666666,0.9140625
22,3.852151363670251,0.5289206969955125,0.125,0.125,0.125,0.125,0.125
23,0.001782408705152852,0.0002545957676104828,0.859375,0.8177083333333334,0.8333333333333334,0.8229166666666666,0.84375
24,17.501561488848473,0.0398198397174697,0.125,0.125,0.125,0.125,0.125
25,2.280189469702358,0.3195012203464843,0.125,0.125,0.125,0.125,0.125
26,0.00018301411126858997,69.23782356845754,0.3229166666666667,0.3098958333333333,0.3046875,0.3203125,0.3177083333333333
27,0.0035975830935636582,0.3665978328852616,0.8333333333333334,0.8619791666666666,0.8619791666666666,0.8567708333333334,0.8203125
28,4.342534150023967,0.004758202297845152,0.125,0.125,0.125,0.125,0.125
29,29.209653628226132,0.637216705099142,0.125,0.125,0.125,0.125,0.125
30,95.55255131749239,2.3986913747476803,0.125,0.125,0.125,0.125,0.125
31,0.048677695522591,0.016174987633454655,0.125,0.125,0.125,0.125,0.125
32,0.0030517671662624443,0.38484254813467644,0.7708333333333334,0.8645833333333334,0.8307291666666666,0.8619791666666666,0.8515625
33,0.014723443424668966,10.820880996739676,0.203125,0.13802083333333334,0.2838541666666667,0.24739583333333334,0.16145833333333334
34,28.12420111011635,0.024592809264263705,0.125,0.125,0.125,0.125,0.125
35,0.09079587003838907,0.007316796122243977,0.125,0.125,0.125,0.125,0.125
36,0.00701571691236766,5.485523596553145,0.6536458333333334,0.671875,0.75,0.4348958333333333,0.7630208333333334
37,0.009698677838123096,0.6827009010760845,0.8072916666666666,0.78125,0.6979166666666666,0.3932291666666667,0.6692708333333334
38,0.0017999625477825344,3.5998813171493587,0.8098958333333334,0.7734375,0.8151041666666666,0.7942708333333334,0.8255208333333334
39,0.0011149561235986438,0.046912614372014,0.8072916666666666,0.8385416666666666,0.6875,0.7109375,0.8177083333333334
40,6.251662408993687,0.3507149351266043,0.125,0.125,0.125,0.125,0.125
41,0.22402603548051217,0.03326000396921298,0.125,0.125,0.125,0.125,0.125
42,4.639379070589798,0.004625991151634789,0.125,0.125,0.125,0.125,0.125
43,1.7169501803937475,2.825022581633223,0.125,0.125,0.125,0.125,0.125
44,0.0011848376244979614,0.025423777962678966,0.796875,0.8203125,0.8203125,0.8020833333333334,0.8229166666666666
45,1.5506623954446315,0.3890606137010574,0.125,0.125,0.125,0.125,0.125
46,10.855567369103667,0.15010641471316774,0.125,0.125,0.125,0.125,0.125
47,8.405376886989654,0.0014025085014513414,0.125,0.125,0.125,0.125,0.125
48,6.135361828992104,0.0001698049958184727,0.125,0.125,0.125,0.125,0.125
49,0.2923395484534295,0.057547574340712865,0.125,0.125,0.125,0.125,0.125
