,0,1,2,3,4,5,6,7,8
0,20.0,15.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1,6.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.0,7.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.0,0.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0
4,0.0,0.0,0.0,3.0,40.0,7.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,10.0,39.0,0.0,1.0,0.0
6,1.0,0.0,0.0,2.0,1.0,0.0,28.0,6.0,2.0
7,0.0,0.0,0.0,0.0,1.0,0.0,8.0,28.0,3.0
8,1.0,1.0,2.0,0.0,0.0,5.0,2.0,3.0,26.0
