,0,1,2,3,4
0,60.0,0.0,30.0,0.0,0.0
1,0.0,23.0,67.0,0.0,0.0
2,2.0,11.0,77.0,0.0,0.0
3,1.0,3.0,86.0,0.0,0.0
4,0.0,1.0,29.0,0.0,0.0
