,0,1,2,3,4
0,81.0,2.0,0.0,7.0,0.0
1,0.0,80.0,9.0,1.0,0.0
2,3.0,6.0,70.0,11.0,0.0
3,6.0,4.0,18.0,62.0,0.0
4,0.0,0.0,0.0,1.0,29.0
