,0,1,2,3,4
0,54.0,5.0,1.0,30.0,0.0
1,0.0,74.0,10.0,6.0,0.0
2,0.0,57.0,23.0,10.0,0.0
3,8.0,15.0,17.0,50.0,0.0
4,0.0,1.0,0.0,1.0,28.0
