,0,1,2,3,4
0,88.0,0.0,0.0,2.0,0.0
1,2.0,79.0,9.0,0.0,0.0
2,6.0,19.0,60.0,5.0,0.0
3,41.0,8.0,21.0,19.0,1.0
4,5.0,2.0,0.0,0.0,23.0
