,0,1,2,3,4
0,58.0,28.0,0.0,4.0,0.0
1,0.0,80.0,1.0,9.0,0.0
2,1.0,47.0,34.0,8.0,0.0
3,2.0,9.0,2.0,77.0,0.0
4,0.0,28.0,0.0,2.0,0.0
