,0,1,2,3,4
0,75.0,0.0,15.0,0.0,0.0
1,1.0,0.0,85.0,0.0,4.0
2,8.0,0.0,82.0,0.0,0.0
3,17.0,0.0,73.0,0.0,0.0
4,2.0,0.0,20.0,0.0,8.0
