,0,1,2,3,4
0,78.0,2.0,0.0,10.0,0.0
1,2.0,77.0,10.0,1.0,0.0
2,0.0,9.0,69.0,12.0,0.0
3,5.0,0.0,21.0,63.0,1.0
4,0.0,0.0,0.0,0.0,30.0
