,0,1,2,3,4
0,84.0,0.0,0.0,6.0,0.0
1,0.0,83.0,6.0,1.0,0.0
2,1.0,6.0,79.0,4.0,0.0
3,2.0,3.0,12.0,73.0,0.0
4,1.0,0.0,0.0,0.0,29.0
