,epoch,train_err,train_acc,valid_err,valid_acc
0,0,2.877340999245644,0.17500000642612576,2.448120111074203,0.10256410447450784
1,1,2.086223289370537,0.23910257411189378,2.4171047791456566,0.11282051526583158
2,2,2.0053492844104768,0.2794871883932501,2.218668806247222,0.2897435955894299
3,3,1.9282378733158112,0.33269231840968133,2.0272317971938696,0.32820513424200887
4,4,1.8672209471464156,0.3698718070983887,1.9813867379457524,0.34615385436858886
5,5,1.8344668835401534,0.3852564273402095,1.9039672338045561,0.3794871885807086
6,6,1.7739532113075256,0.4179487328976393,1.8494898906120887,0.4358974458315434
7,7,1.76510508954525,0.43012822009623053,1.8836728548392272,0.47435898734973025
8,8,1.680210793018341,0.4846154049038887,1.8768839010825524,0.5102564214895933
9,9,1.7295965939760207,0.47628207206726075,2.0114358143928723,0.5128205246650256
10,10,1.6461145281791687,0.527564124390483,1.8919300116025484,0.5410256546277267
11,11,1.512810719013214,0.5711538679897785,1.936099575116084,0.5666666772121038
12,12,1.4679918706417083,0.6051282241940499,2.098806448471852,0.5717948827988062
13,13,1.4757499992847443,0.605128226429224,2.0491970074482455,0.6051282156736423
14,14,1.4611708909273147,0.6211538664996624,2.007369640545967,0.6025641201398312
15,15,1.7032404035329818,0.5102564290165901,1.6203675545178926,0.589743605026832
16,16,1.3635755717754363,0.6487179696559906,2.3360114005895762,0.5897436012060214
17,17,1.4033279836177825,0.6634615577757359,2.869393525979458,0.34615385436858886
18,18,1.5165775135159492,0.6448718130588531,1.8774096843523858,0.5615384792670225
19,19,1.236344389617443,0.7064102724194526,1.6657837629318237,0.6128205274924253
20,20,1.4545355707406997,0.6698718145489693,2.0588864974486523,0.6461538618955857
21,21,1.1743041083216668,0.7391025789082051,1.8064008859487681,0.5666666821791575
22,22,1.2280628308653831,0.7128205299377441,2.24949164268298,0.6333333521317213
23,23,1.1604804009199143,0.7403846308588982,2.137400819705083,0.6717948867724493
24,24,1.147489170730114,0.7564102709293365,2.0483170472658596,0.7307692445241488
25,25,1.0694525733590126,0.7532051429152489,1.057934772509795,0.7512820668709583
26,26,1.3089142456650733,0.6878205314278603,1.1612765452800653,0.8153846187469287
27,27,1.0273134514689446,0.7788461670279503,1.087398689526778,0.8153846156902802
28,28,1.253264844417572,0.7519230917096138,1.4310604624259167,0.7333333492279053
29,29,1.0451071947813033,0.7891025766730309,0.9921697301742358,0.8230769236882528
