,0,1,2,3,4
0,87.0,0.0,0.0,3.0,0.0
1,1.0,82.0,5.0,2.0,0.0
2,0.0,4.0,83.0,2.0,1.0
3,6.0,2.0,4.0,77.0,1.0
4,2.0,1.0,0.0,1.0,26.0
