,0,1,2,3,4,5,6,7,8
0,18.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0
1,17.0,16.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
2,7.0,9.0,21.0,0.0,0.0,2.0,0.0,0.0,1.0
3,0.0,0.0,0.0,43.0,4.0,0.0,3.0,0.0,0.0
4,0.0,0.0,1.0,9.0,29.0,9.0,2.0,0.0,0.0
5,1.0,1.0,0.0,0.0,12.0,35.0,0.0,0.0,1.0
6,0.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,2.0
7,0.0,0.0,1.0,0.0,3.0,0.0,28.0,0.0,8.0
8,4.0,1.0,2.0,0.0,0.0,3.0,7.0,0.0,23.0
