,0,1,2,3,4
0,79.0,0.0,0.0,11.0,0.0
1,1.0,78.0,11.0,0.0,0.0
2,0.0,7.0,69.0,14.0,0.0
3,2.0,1.0,14.0,73.0,0.0
4,0.0,1.0,0.0,0.0,29.0
