,0,1,2,3,4
0,77.0,2.0,1.0,10.0,0.0
1,0.0,73.0,14.0,3.0,0.0
2,3.0,11.0,66.0,10.0,0.0
3,6.0,1.0,9.0,74.0,0.0
4,0.0,0.0,0.0,0.0,30.0
