,0,1,2,3,4
0,83.0,0.0,1.0,6.0,0.0
1,0.0,82.0,5.0,3.0,0.0
2,0.0,3.0,81.0,6.0,0.0
3,3.0,2.0,13.0,72.0,0.0
4,0.0,0.0,0.0,1.0,29.0
