,0,1,2,3,4
0,84.0,1.0,0.0,5.0,0.0
1,0.0,81.0,9.0,0.0,0.0
2,2.0,6.0,79.0,3.0,0.0
3,3.0,3.0,10.0,74.0,0.0
4,1.0,0.0,0.0,0.0,29.0
