,0,1,2,3,4
0,85.0,0.0,0.0,5.0,0.0
1,0.0,74.0,13.0,3.0,0.0
2,0.0,6.0,78.0,6.0,0.0
3,8.0,1.0,11.0,70.0,0.0
4,0.0,0.0,0.0,0.0,30.0
