,epoch,train_err,train_acc,valid_err,valid_acc
0,0,1.2474998235702515,0.4929487358778715,0.7445275424382626,0.6794871940062597
1,1,0.6381694383919239,0.7448718093335629,0.537207594475685,0.7615384719310663
2,2,0.31635886561125515,0.8833333402872086,0.24193140869148266,0.8999999975546812
3,3,0.15776196448132396,0.9512820541858673,0.1804753842835243,0.9205128137881939
4,4,0.1893762932624668,0.9455128237605095,0.10138149272937041,0.9769230729494339
5,5,0.06679664580151438,0.9839743599295616,0.07156325297621198,0.9743589697740017
6,6,0.052309848344884814,0.9846153855323792,0.07760292404474547,0.9692307649514614
7,7,0.041477778868284076,0.9858974367380142,0.04949846765838373,0.9769230729494339
8,8,0.02984569011023268,0.9891025647521019,0.04304777046378989,0.9794871761248662
9,9,0.021760775754228235,0.9942307695746422,0.018609652121085674,0.9923076904737033
10,10,0.08405793067649939,0.9801282063126564,0.03260700266736631,0.9948717936491355
11,11,0.025541745038935915,0.9929487183690071,0.02132975466352386,0.9948717936491355
12,12,0.01353944298462011,0.9967948719859123,0.01965801214847045,0.9923076904737033
13,13,0.010806804386083968,0.9974358975887299,0.020203649511154838,0.9923076904737033
14,14,0.015178807903430425,0.9948717951774597,0.021471599099011376,0.9923076904737033
15,15,0.006827421588241123,0.9987179487943649,0.020405519016397495,0.9923076904737033
16,16,0.004508648028422613,0.9993589743971825,0.020637519685969424,0.9923076904737033
17,17,0.0035472324962029234,1.0,0.02053057999150135,0.9923076904737033
18,18,0.0030046687970752828,1.0,0.020487123548847217,0.9923076904737033
19,19,0.0026140043846680783,1.0,0.02046479085663286,0.9923076904737033
20,20,0.002303275067242794,1.0,0.020482034479172375,0.9923076904737033
21,21,0.0020452312237466685,1.0,0.02049601633170357,0.9923076904737033
22,22,0.0018319831287954003,1.0,0.0205484118755871,0.9923076904737033
23,23,0.0016579744158661924,1.0,0.020569421465132527,0.9923076904737033
24,24,0.0015231339697493241,1.0,0.020658861140523534,0.9923076904737033
25,25,0.0014199207551428116,1.0,0.020778965032569922,0.9923076904737033
26,26,0.0013322253464139067,1.0,0.020892505979505725,0.9923076904737033
27,27,0.001255540941201616,1.0,0.021057374405268676,0.9923076904737033
28,28,0.0011823445951449686,1.0,0.02124534116890759,0.9948717936491355
29,29,0.0011182113623362966,1.0,0.02145574466050722,0.9948717936491355
