,0,1,2,3,4,5,6
0,0.0017312773959657435,28.92384270025195,0.9719101123595506,0.9775280898876404,0.9550561797752809,0.9719101123595506,0.949438202247191
1,0.00015378257844599752,0.004564007995368311,0.797752808988764,0.8426966292134831,0.7865168539325843,0.7808988764044944,0.7078651685393258
2,0.47479317369172813,0.0061418058461427125,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
3,45.837008872471465,36.409514808959095,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
4,1.5521348307803977,0.8124016551000521,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
5,24.20652270062704,2.214529739423997,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
6,10.913712550637795,0.0338480065259784,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
7,78.120458289485,10.364613001937297,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
8,40.3806340476987,0.5632729916184747,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
9,0.031865219486567786,0.0002471747128267562,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
10,7.443744725311675,63.96480431827617,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
11,0.0024020071206682764,9.465155004157799,0.9550561797752809,0.9831460674157303,0.9775280898876404,0.9775280898876404,0.9719101123595506
12,0.00156955529895068,1.4651025252820804,0.9775280898876404,0.9887640449438202,0.9943820224719101,0.9662921348314607,0.9662921348314607
13,0.21809449137488837,1.8016526333048661,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
14,2.43066315179526,0.0008873754902493965,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
15,0.12063175600448793,0.00010047081129773893,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
16,3.3523922937840713,0.005397404637396374,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
17,0.0188876537139221,0.17409510187639066,0.2247191011235955,0.4438202247191011,0.2247191011235955,0.2247191011235955,0.2247191011235955
18,0.43813885793501356,0.00041996572895075025,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.21348314606741572,0.2247191011235955
19,0.2843385230795145,19.55697560428452,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
20,4.375343123645485,16.42208237072628,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
21,0.05722556735421361,0.5135560364105336,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
22,0.8172557455409173,6.924352051761609,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
23,0.11933233603512042,0.20484186087068093,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
24,3.244629631484563,0.008615958205929595,0.2247191011235955,0.2247191011235955,0.21348314606741572,0.2247191011235955,0.2247191011235955
25,0.3927149669751659,5.062456279430565,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
26,0.0009530781069427146,2.161031777880173,0.9662921348314607,0.9887640449438202,0.9831460674157303,0.9550561797752809,0.9606741573033708
27,0.012141439429391727,0.015446273136332562,0.7640449438202247,0.46629213483146065,0.5056179775280899,0.2247191011235955,0.2247191011235955
28,9.304805623986356,0.0026804152578893937,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
29,0.06836053981401191,0.036715224098066684,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
30,0.00017245067086738128,26.77289300347936,0.7134831460674157,0.7415730337078652,0.8202247191011236,0.6179775280898876,0.6966292134831461
31,6.72119404249336,0.3015954207053094,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
32,0.00040931338770048756,0.26075645819229554,0.9662921348314607,0.9325842696629213,0.9438202247191011,0.8595505617977528,0.7696629213483146
33,0.0018289718714352545,0.03558393625137732,0.9719101123595506,0.9831460674157303,0.9887640449438202,0.9662921348314607,0.9662921348314607
34,92.833622746005,0.4464564458077689,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
35,0.00748628429513921,0.0010735706246953708,0.9662921348314607,0.9887640449438202,0.9775280898876404,0.9775280898876404,0.9719101123595506
36,0.0001169799506112674,0.0011369190774846217,0.6853932584269663,0.7921348314606742,0.6853932584269663,0.6966292134831461,0.6573033707865169
37,0.00010959441280020809,0.0002773275841785461,0.6910112359550562,0.7415730337078652,0.7752808988764045,0.5842696629213483,0.7078651685393258
38,7.046430086749203,3.057491438500631,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
39,0.05365603910086791,0.00015091551293778112,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
40,0.0009202977677308131,0.0037905803912629205,0.9662921348314607,0.9831460674157303,0.9775280898876404,0.9662921348314607,0.9662921348314607
41,0.005078086541932881,3.0505029172903337,0.9550561797752809,0.9887640449438202,0.9775280898876404,0.9943820224719101,0.9606741573033708
42,0.009166988325745607,0.00013771932994476824,0.8707865168539326,0.449438202247191,0.9831460674157303,0.6853932584269663,0.9606741573033708
43,0.07099362111894293,0.0006933170376806991,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
44,0.0014664888278514232,4.0035458645631286,0.9719101123595506,0.9831460674157303,0.9775280898876404,0.9606741573033708,0.9719101123595506
45,4.7856414246777765,0.012914314122327845,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
46,2.2424953676267005,0.00018378863501964158,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
47,0.00028705248684500175,0.004022533888430811,0.949438202247191,0.8876404494382022,0.848314606741573,0.8314606741573034,0.7921348314606742
48,0.000645875760929577,0.0016286689214807812,0.9662921348314607,0.9887640449438202,0.9550561797752809,0.9044943820224719,0.9606741573033708
49,0.018977770490102474,0.00012821265057756464,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955
