,0,1,2,3,4
0,40.0,0.0,0.0,0.0,0.0
1,1.0,39.0,0.0,0.0,0.0
2,0.0,1.0,39.0,0.0,0.0
3,0.0,0.0,0.0,38.0,0.0
4,3.0,0.0,0.0,0.0,17.0
