,0,1,2,3,4,5,6,7,8
0,16.0,11.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0
1,10.0,17.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
2,11.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0
3,0.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1.0,5.0,27.0,12.0,1.0,3.0,1.0
5,1.0,3.0,1.0,1.0,6.0,36.0,0.0,0.0,2.0
6,0.0,0.0,0.0,3.0,2.0,2.0,15.0,15.0,3.0
7,1.0,1.0,0.0,0.0,2.0,1.0,18.0,13.0,4.0
8,2.0,0.0,2.0,1.0,0.0,4.0,4.0,5.0,22.0
