,0,1,2,3,4,5,6,7,8
0,15.0,9.0,9.0,0.0,2.0,0.0,0.0,1.0,4.0
1,10.0,14.0,10.0,0.0,0.0,0.0,1.0,1.0,4.0
2,10.0,4.0,20.0,0.0,0.0,1.0,0.0,1.0,4.0
3,0.0,0.0,0.0,44.0,4.0,0.0,2.0,0.0,0.0
4,0.0,0.0,1.0,4.0,30.0,12.0,2.0,1.0,0.0
5,2.0,0.0,3.0,1.0,12.0,30.0,0.0,0.0,2.0
6,0.0,0.0,0.0,1.0,2.0,0.0,26.0,8.0,3.0
7,1.0,0.0,0.0,0.0,4.0,1.0,10.0,16.0,8.0
8,4.0,3.0,5.0,0.0,1.0,4.0,1.0,8.0,14.0
