,epoch,train_err,train_acc,valid_err,valid_acc
0,0,0.6601996794342995,0.7878205202519893,0.12353698164224625,0.9435897362537873
1,1,0.027686584275215864,0.9923076927661896,0.007531908340752125,0.9564102506026243
2,2,0.003799590023118071,1.0,0.0021233856678009033,0.9641025586005969
3,3,0.002439411755767651,1.0,0.0019352567614987493,0.9641025586005969
4,4,0.0021715725917601956,1.0,0.0018523650942370296,0.9615384569534888
5,5,0.002047290382324718,1.0,0.0018023024313151836,0.9615384569534888
6,6,0.001967711144243367,1.0,0.0017673042602837086,0.9615384569534888
7,7,0.0019110666587948799,1.0,0.001740724896080792,0.9615384569534888
8,8,0.0018679712491575628,1.0,0.0017191710649058223,0.9615384569534888
9,9,0.0018334683263674378,1.0,0.0017008526483550668,0.9615384569534888
10,10,0.0018048241006908938,1.0,0.0016848662635311484,0.9615384569534888
11,11,0.0017803146387450398,1.0,0.0016705216839909554,0.9615384569534888
12,12,0.0017588291055290028,1.0,0.001657353830523789,0.9615384569534888
13,13,0.0017396344104781748,1.0,0.0016450382536277175,0.9615384569534888
14,14,0.0017222130118170753,1.0,0.0016334297833964229,0.9615384569534888
15,15,0.0017061727645341306,1.0,0.0016223595011979342,0.9615384569534888
16,16,0.0016912340477574616,1.0,0.00161177187692374,0.9615384569534888
17,17,0.0016771992872236297,1.0,0.0016014791326597333,0.9615384569534888
18,18,0.0016639003995805978,1.0,0.0015915022231638432,0.9615384569534888
19,19,0.0016512204572791233,1.0,0.0015817418461665511,0.9615384569534888
20,20,0.001639073938713409,1.0,0.0015722422394901514,0.9615384569534888
21,21,0.0016273850575089454,1.0,0.0015628922265022993,0.9615384569534888
22,22,0.001616087878937833,1.0,0.00155372463632375,0.9615384569534888
23,23,0.0016051325073931366,1.0,0.0015446791658177972,0.9615384569534888
24,24,0.0015944854385452345,1.0,0.001535785268060863,0.9615384569534888
25,25,0.0015841021377127618,1.0,0.0015269764699041843,0.9615384569534888
26,26,0.001573959444067441,1.0,0.0015182830393314362,0.9615384569534888
27,27,0.0015640266676200554,1.0,0.0015097089344635606,0.9615384569534888
28,28,0.0015542905282927677,1.0,0.0015012129442766309,0.9615384569534888
29,29,0.001544733188347891,1.0,0.0014927885495126247,0.9615384569534888
