,0,1,2,3,4,5,6,7,8
0,34.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1,4.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1.0,5.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0
3,0.0,0.0,0.0,46.0,4.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,1.0,43.0,6.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,4.0,44.0,0.0,0.0,2.0
6,2.0,0.0,0.0,2.0,0.0,0.0,33.0,3.0,0.0
7,0.0,1.0,0.0,1.0,0.0,0.0,2.0,35.0,1.0
8,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,34.0
