,epoch,train_err,train_acc,valid_err,valid_acc
0,0,2.0665511310100557,0.20833334177732468,1.8540559915395884,0.2897435976908757
1,1,1.694969579577446,0.3230769341811538,1.2116492360066144,0.5435897578031589
2,2,1.2687589332461358,0.4916666835546494,1.111533291828938,0.4743589863945276
3,3,0.902660708129406,0.6378205336630345,0.5999861756960551,0.7564102694010123
4,4,0.7134373255074025,0.7128205299377441,0.913182699527496,0.6179487368999383
5,5,0.757750540226698,0.7320512931793928,0.9078319928584955,0.6794871890392059
6,6,0.46159959137439727,0.8448718041181564,0.6654944885999728,0.7641025697573637
7,7,0.43865831159055235,0.8641025714576245,0.36680045609290785,0.8769230750890878
8,8,0.26375778689980506,0.9153846204280853,0.28151306863396597,0.9051282023772215
9,9,0.23808614276349543,0.9275641068816185,0.24899612844754487,0.9179487136694101
10,10,0.1880243554711342,0.9423076957464218,0.29755637326683754,0.9128205088468698
11,11,0.15391455739736556,0.9621794894337654,0.18495193840219423,0.946153842485868
12,12,0.1470394494011998,0.9602564126253128,0.2048697052284693,0.9384615329595712
13,13,0.2274693051353097,0.9378205165266991,0.21767515221085304,0.9461538409575437
14,14,0.10516408924013376,0.9775641039013863,0.19594163504930642,0.9564102490743002
15,15,0.0895788217894733,0.9826923087239265,0.2424699604893342,0.943589734725463
16,16,0.08141280887648464,0.9858974367380142,0.20290197432041168,0.9512820442517599
17,17,0.3639266896992922,0.910256415605545,0.23051037524755186,0.9435897362537873
18,18,0.09167006416246296,0.9846153855323792,0.19702037022663996,0.9512820442517599
19,19,0.05902065634727478,0.9942307695746422,0.25193016899701876,0.9384615329595712
20,20,0.05104385344311595,0.9974358975887299,0.19155389806016898,0.9589743537780566
21,21,0.042917934525758025,0.9993589743971825,0.17574173145187208,0.9589743537780566
22,22,0.03982016630470753,1.0,0.1750930301271952,0.9589743537780566
23,23,0.03651906121522188,1.0,0.16922405887490663,0.9589743537780566
24,24,0.03452303810045123,1.0,0.1692489450558638,0.9615384554251646
25,25,0.033113939594477414,1.0,0.16783585217900765,0.9641025586005969
26,26,0.031913098553195594,1.0,0.16599959560120717,0.9641025586005969
27,27,0.03080193386413157,1.0,0.16419557200219387,0.9641025586005969
28,28,0.029755734466016294,1.0,0.16239477947163275,0.9666666617760291
29,29,0.028768886625766755,1.0,0.1612339814981589,0.9666666617760291
