,epoch,train_err,train_acc,valid_err,valid_acc
0,0,2.523464176040508e+24,0.11410256773233414,4.0473104997371967e+24,0.10256410428346732
1,1,5.697840822690377e+24,0.1108974394388497,7.862706788816416e+24,0.10256410428346732
2,2,1.1069193932587747e+25,0.11794872190803289,1.527488295295101e+25,0.12820513107073614
3,3,2.1504122770342185e+25,0.11794872176833451,2.9674517031797853e+25,0.12820513107073614
4,4,4.177605693564091e+25,0.1217948756646365,5.764866238619869e+25,0.12820513107073614
5,5,8.115833926829402e+25,0.12371795237995684,1.1199407931843774e+26,0.12820513107073614
6,6,1.5766635765737267e+26,0.12435897821560501,2.175709715275947e+26,0.12820513107073614
7,7,3.062984689826749e+26,0.12435897812247276,4.2267514055101434e+26,0.12820513049761453
8,8,5.950459308903714e+26,0.11858974741771817,8.211307750984174e+26,0.12820513049761453
9,9,1.1559958980037525e+27,0.12179487561807037,1.5952119885766667e+27,0.12820513049761453
10,10,2.245753699624277e+27,0.12307692719623446,3.099016996338773e+27,0.12820513049761453
11,11,4.362826321548661e+27,0.12307692719623446,6.02046147944966e+27,0.12820513049761453
12,12,8.475664566262304e+27,0.12115385038778186,1.1695956993397375e+28,0.12820513049761453
13,13,1.64656762705746e+28,0.11794872172176837,2.272173625967714e+28,0.12820513049761453
14,14,3.198786161486287e+28,0.11794872172176837,4.4141494163403185e+28,0.12820513049761453
15,15,6.214280657042384e+28,0.11794872172176837,8.575367624560411e+28,0.12820513049761453
16,16,1.2072482957301027e+29,0.11794872172176837,1.6659366429482422e+29,0.12820513049761453
17,17,2.3453210249253552e+29,0.11794872172176837,3.2364138877151994e+29,0.12820513049761453
18,18,4.556254871206731e+29,0.11602564491331577,6.287383233476923e+29,0.12820513049761453
19,19,8.851436270930648e+29,0.11410256791859866,1.2214497273279304e+30,0.12820513049761453
20,20,1.719567925570566e+30,0.11410256791859866,2.372909973000812e+30,0.12820513049761453
21,21,3.3406048569566243e+30,0.11410256791859866,4.609852927016309e+30,0.12820513049761453
22,22,6.489793401566047e+30,0.11410256791859866,8.955560382651051e+30,0.12820513049761453
23,23,1.260771927162575e+31,0.11410256791859866,1.7397961017080146e+31,0.12820513049761453
24,24,2.4493016056636834e+31,0.11410256791859866,3.379902692421906e+31,0.12820513049761453
25,25,4.758258233171151e+31,0.11410256791859866,6.5661367704616615e+31,0.12820513049761453
26,26,9.243869904542546e+31,0.11410256791859866,1.2756033928802865e+32,0.12820513049761453
27,27,1.795806283968935e+32,0.11410256791859866,2.4781141734854084e+32,0.12820513049761453
28,28,3.4887120614362824e+32,0.11410256791859866,4.814232418642855e+32,0.12820513049761453
29,29,6.777522474440979e+32,0.11410256791859866,9.352611047673302e+32,0.12820513049761453
