,0,1,2,3,4,5,6,7,8
0,25.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,1.0
1,16.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0
2,17.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0
3,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,4.0,19.0,18.0,6.0,2.0,1.0
5,2.0,0.0,0.0,0.0,4.0,39.0,3.0,0.0,2.0
6,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,3.0
7,2.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0
8,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0
