,0,1,2,3,4,5,6,7,8
0,21.0,9.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0
1,12.0,15.0,6.0,0.0,0.0,0.0,0.0,2.0,5.0
2,5.0,12.0,18.0,0.0,0.0,2.0,0.0,2.0,1.0
3,0.0,0.0,0.0,44.0,4.0,0.0,1.0,1.0,0.0
4,1.0,0.0,0.0,0.0,43.0,4.0,1.0,0.0,1.0
5,0.0,1.0,2.0,0.0,1.0,45.0,1.0,0.0,0.0
6,1.0,0.0,0.0,4.0,0.0,0.0,27.0,7.0,1.0
7,1.0,1.0,0.0,2.0,0.0,0.0,11.0,20.0,5.0
8,3.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,24.0
