,epoch,train_err,train_acc,valid_err,valid_acc
0,0,2.4002605617046355,0.18461539139971136,2.3212313652038574,0.2256410309137442
1,1,2.1467012971639634,0.3339743722230196,2.0645077228546143,0.330769236271198
2,2,1.9054127633571625,0.46410258337855337,1.842543125152588,0.3846153899645194
3,3,1.689798790216446,0.5608974605798721,1.656761884689331,0.4410256491257594
4,4,1.5169395714998246,0.6320513039827347,1.4814468622207642,0.46153847109048796
5,5,1.3584172517061233,0.6961538642644882,1.3175610303878784,0.4769230874685141
6,6,1.2180960148572921,0.7512820661067963,1.1810261011123657,0.5000000122265938
7,7,1.0932277306914329,0.7980769351124763,1.0612982511520386,0.5102564214895933
8,8,0.9808901995420456,0.8429487273097038,0.968017578125,0.5205128303705118
9,9,0.8780606031417847,0.8871794939041138,0.8831307888031006,0.5358974494231052
10,10,0.7857116341590882,0.9160256460309029,0.8103076219558716,0.5410256519531592
11,11,0.6982497692108154,0.9391025677323341,0.7402814030647278,0.5487179607152939
12,12,0.6192889675498009,0.9660256430506706,0.6626521348953247,0.5615384727716446
13,13,0.552260922640562,0.9775641039013863,0.5952810049057007,0.5641025759470768
14,14,0.4962100476026535,0.990384615957737,0.532945454120636,0.5717948847092115
15,15,0.450060448795557,0.9955128207802773,0.4769865870475769,0.5717948847092115
16,16,0.4132071502506733,0.9974358975887299,0.4304221570491791,0.5743589894129679
17,17,0.3836720511317253,0.9987179487943649,0.39393454790115356,0.5717948870016978
18,18,0.3592080168426037,0.9993589743971825,0.3643048405647278,0.5794871949996704
19,19,0.33893499746918676,0.9993589743971825,0.34064435958862305,0.5871795029976429
20,20,0.32144625410437583,0.9993589743971825,0.3220083713531494,0.5948718102314533
21,21,0.3062261290848255,1.0,0.3059457540512085,0.5948718109956155
22,22,0.29272025525569917,1.0,0.2915859818458557,0.5974359126427234
23,23,0.2805689625442028,1.0,0.2785618007183075,0.5948718094672912
24,24,0.26940477788448336,1.0,0.2672840356826782,0.5974359111143992
25,25,0.2594074379652739,1.0,0.25705477595329285,0.6000000127615073
26,26,0.25023071095347404,1.0,0.2477685958147049,0.6000000127615073
27,27,0.2417599555104971,1.0,0.23914077877998352,0.6000000127615073
28,28,0.2339491918683052,1.0,0.23129823803901672,0.6025641144086153
29,29,0.22667667344212533,1.0,0.22407688200473785,0.6025641144086153
