,0,1,2,3,4,5,6,7,8
0,172,18,4,0,0,0,0,0,6
1,12,179,9,0,0,0,0,0,0
2,3,4,193,0,0,0,0,0,0
3,0,0,0,250,0,0,0,0,0
4,0,0,0,0,240,10,0,0,0
5,0,0,0,0,4,246,0,0,0
6,0,0,0,0,0,0,191,8,1
7,3,0,0,0,0,0,7,190,0
8,0,0,0,0,0,0,0,2,198
