,0,1,2,3,4,5,6,7,8
0,9.0,12.0,10.0,0.0,0.0,5.0,0.0,0.0,4.0
1,7.0,11.0,13.0,0.0,0.0,5.0,0.0,0.0,4.0
2,4.0,9.0,21.0,0.0,0.0,2.0,0.0,0.0,4.0
3,0.0,0.0,0.0,43.0,6.0,0.0,1.0,0.0,0.0
4,0.0,0.0,1.0,6.0,25.0,12.0,4.0,1.0,1.0
5,3.0,2.0,0.0,0.0,8.0,33.0,1.0,1.0,2.0
6,1.0,0.0,0.0,1.0,2.0,2.0,17.0,12.0,5.0
7,0.0,1.0,0.0,0.0,3.0,2.0,17.0,8.0,9.0
8,2.0,1.0,3.0,0.0,3.0,3.0,4.0,5.0,19.0
