,0,1,2
0,44.37572965067065,0.000807513933034843,0.10256410428346732
1,0.11219279665437827,5.067518953481644,0.5076923225170527
2,0.0016723008821202185,1.1660543234426448,0.5641025793858063
3,85.00524196077656,21.917971160119386,0.10256410428346732
4,0.06689485425948193,0.6615248008045216,0.8230769267449012
5,2.5112233711677745,0.03775013734292983,0.24871795586286446
6,55.399223766979105,0.00016238054162262772,0.10256410428346732
7,10.621303216395903,16.153463391711618,0.10256410428346732
8,10.539305402132554,70.54186161001931,0.10256410428346732
9,0.002893139714998632,0.0001328762260738849,0.5871795049080482
10,0.1534357471148063,0.006007201355186548,0.8410256474446027
11,55.333489736063214,10.649115014498607,0.10256410428346732
12,0.14288521819835606,0.00015046755708448734,0.8384615396841978
13,0.00045137704128610245,23.079472397621704,0.42051283136392253
14,0.5377387637622809,0.00048299626120289717,0.6333333483109107
15,0.000110504236623502,0.002286517528111089,0.4000000109275182
16,0.009843972650305795,9.567471406109252,0.6410256563088833
17,0.0066913072566367705,0.8926480967294519,0.6153846299036955
18,0.2731208717734024,0.00730185140707795,0.756410267108526
19,0.0003360366057924284,0.07314007044487815,0.4948718096965399
20,62.27902957694954,0.001341330474634093,0.10256410428346732
21,1.1578610466096355,0.1391727518945522,0.2307692357362845
22,18.622889697743734,0.031019144644549343,0.10256410447450784
23,0.13014119068359534,0.009977433569751408,0.8487179554425753
24,0.0110792360098436,0.0009815174654539897,0.6589743747160985
25,0.0012130910573908645,0.00031168670538276726,0.5564102740624012
26,13.820455153219347,0.009880634500610243,0.10256410428346732
27,0.0025940712779962795,61.61133066130054,0.5179487352187817
28,0.0013923536221438439,0.10214043494721346,0.4974359067586752
29,0.00894480209918568,2.563071936709203,0.6410256639505044
30,0.00019233189807378576,0.002448030120250189,0.39487180438561315
31,0.0018547210251676613,0.0005922307867075572,0.5846153998222107
32,0.005981399464683432,0.009110818978311636,0.5846154009684538
33,0.0011502251819137275,40.06263582731204,0.4692307790884605
34,0.5338536219746489,0.8015345477289003,0.1871794914970031
35,0.1519637634269933,0.028598010324033706,0.8000000103926047
36,2.9082118408802087,0.0015586319712243386,0.10256410428346732
37,0.012779055690624213,0.0007827890300843543,0.6948718138230152
38,0.0008663125828643795,0.0002538679992675389,0.5128205231367013
39,0.034857689774508684,40.68893951365239,0.6128205297849117
40,14.915586082642115,22.103280807416095,0.10256410428346732
41,0.0006065418517271474,0.00029481304024355924,0.517948730633809
42,13.991829447069914,0.19561496250888494,0.10256410428346732
43,10.147046290113128,0.0016172731469727298,0.10256410428346732
44,32.69377017006259,0.0010135166907225075,0.10256410447450784
45,0.0055809637148370615,0.057690047576912824,0.6256410418412625
46,55.849732067777154,38.449774786787394,0.10256410428346732
47,3.65953935786022,28.61466221971004,0.10256410428346732
48,31.316621424664163,24.15450459124691,0.10256410428346732
49,0.000133618257998721,67.09147742520746,0.22051282494496077
50,0.0006437225767718858,0.005009602618667885,0.5230769339280251
51,0.0480294363053872,2.0917346561758547,0.7512820676351205
52,0.0009456651965684008,0.02133888659886406,0.5615384800311847
53,0.0006593004810953559,0.0003597116959860718,0.5256410409242679
54,0.00035994545981060644,81.51945237925412,0.2743589794024443
55,0.0002208228327457382,10.18915850189754,0.3974359046954375
56,0.0002183775855051195,0.019870536641228842,0.4358974462136244
57,5.155112947826278,0.0006875229882153592,0.10256410428346732
58,6.858980681656503,0.00011398659258951664,0.10256410428346732
59,0.010009222327416476,0.0018347411335024586,0.6615384748348823
60,0.0038762285580539015,2.157545867488552,0.6051282240794256
61,0.0034061949993237843,46.56209453338514,0.5615384750641309
62,15.346778986905393,0.116695617032722,0.10256410428346732
63,21.43073482023036,0.0003739539957776962,0.10256410447450784
