,0,1,2,3,4,5,6,7,8
0,7.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0
1,5.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2,2.0,24.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0
3,0.0,0.0,0.0,41.0,9.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,7.0,39.0,3.0,1.0,0.0,0.0
5,0.0,0.0,0.0,0.0,32.0,17.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,2.0
7,0.0,0.0,0.0,0.0,2.0,1.0,24.0,9.0,4.0
8,0.0,6.0,0.0,0.0,0.0,4.0,2.0,6.0,22.0
